"","Acidaminococcaceae","Akkermansiaceae","Bacteroidaceae","Barnesiellaceae","Bifidobacteriaceae","Clostridiaceae","Clostridiales unclassified","Coriobacteriaceae","Desulfovibrionaceae","Eggerthellaceae","Enterobacteriaceae","Erysipelotrichaceae","Eubacteriaceae","Firmicutes unclassified","Lachnospiraceae","Lactobacillaceae","Methanobacteriaceae","Odoribacteraceae","Oscillospiraceae","Pasteurellaceae","Porphyromonadaceae","Prevotellaceae","Proteobacteria unclassified","Rikenellaceae","Ruminococcaceae","Streptococcaceae","Sutterellaceae","Synergistaceae","Tannerellaceae","Veillonellaceae"
"Ketoisovaleric acid",-0.0336453564138678,0.24992008098256,0.0165991902834008,0.178947368421053,-0.133304037099237,-0.0317878119493908,0.355942505777255,-0.105775130277784,-0.191608887334817,0.180860782677237,0.0096966948885356,-0.139870642032763,-0.312753036437247,0.100202429149798,-0.234210526315789,-0.282526930597069,0.0722670944359457,0.300607287449393,-0.0568941092852154,-0.328146664966014,-0.123636369026905,0.0414591471563037,0.149651245993918,0.209716599190283,0.163765182186235,-0.0274616559730411,-0.167645275758571,0.178120282661322,0.192712550607287,-0.275751701021206
"Kynurenic acid",-0.00081318081967052,0.0983693964805556,0.187651821862348,-0.101214574898785,0.314581196278597,-0.368090714165558,-0.0522372960696996,-0.0622087452016853,-0.224100410226775,0.0679493757986707,0.00438903031796874,-0.141494684320516,-0.119230769230769,0.0204453441295547,-0.0412955465587045,-0.167199968320896,-0.172227783455009,-0.143927125506073,0.0595262211026809,0.0564851355738835,-0.150027426916639,-0.263812185138868,0.0591644460906186,0.0376518218623482,0.15587044534413,-0.356068867635356,0.197610856449716,-0.178630290628856,0.0963562753036437,0.115062615450842
"Lactose A",-0.0254653020061018,0.0417819143319086,0.0346188887288334,-0.0663022576531751,-0.0363918070178381,-0.0772501775752363,-0.161587527405082,-0.0818725641894176,-0.109429569406762,0.116163671674784,0.1283155720096,0.169628086130832,0.123190606967808,-0.425852821292989,0.0858386480761718,-0.139830000075518,-0.0176729396788378,-0.300435268266601,-0.524450746841054,0.125505622769955,-0.220904040004208,-0.0665270072659862,-0.0655174370150175,-0.335560281099657,-0.0530418061225401,-0.0999083631018933,-0.0898045969976863,-0.187765688634755,-0.200222695630504,0.0123256389515715
"Lactulose",-0.113337076741579,0.0160929348521819,0.134210526315789,-0.0919028340080972,-0.0200058126121366,-0.0862522795569458,0.0617533926405363,-0.152988933639324,0.0560757124054351,0.0613670964739113,-0.00836977874589388,0.212749539695697,0.130566801619433,-0.131781376518219,-0.0433198380566802,-0.00579047509336436,0.0474747335710592,-0.240485829959514,-0.282445845028027,-0.111584786690294,-0.107285387508266,-0.389220948676344,0.102974797175021,-0.216801619433198,-0.0921052631578947,-0.327467293867208,0.0475804828541837,-0.152874888268378,-0.0724696356275304,0.00629330622338242
"Leu-Asp",-0.0317140519671503,0.0637322850437403,-0.0738866396761134,0.100202429149798,-0.274263359636791,0.129378419335419,0.21866775098944,-0.172441831161675,0.0890733337848066,0.065518995740298,-0.0760425020206213,-0.00243606343163012,-0.0945344129554656,-0.158097165991903,-0.122672064777328,-0.0556126878758535,-0.0567059317654318,0.0297570850202429,0.280218673490171,-0.388894829639813,-0.0197932934173004,-0.114889278438115,0.0231335031426986,-0.00303643724696356,-0.150202429149798,-0.0600011275788333,-0.0896942719336315,0.0759911871625968,-0.0107287449392713,-0.102161337692908
"Levocetirizine",0.171082708098173,-0.0273996700476589,0.0635852821781991,0.0805953576653607,-0.231424722914613,-0.059749861441824,-0.0254190088506743,-0.222672728602944,0.269339826116313,-0.0604771318332819,0.123038513616638,-0.158907939543815,-0.0107325476288043,0.134764348056024,-0.322077679313458,-0.0868275731573404,0.16094362164508,0.0169088250378332,0.172666972471712,-0.283751835921572,0.258982301710393,-0.0100073698141177,-0.211859215092001,0.172227014307511,-0.155216938820349,-0.330745162595566,0.0539774172008342,0.237684176654378,0.277527481608987,-0.350031847127384
"Liquiritigenin",-0.0604803234629949,0.12448044971754,-0.0690283400809717,-0.498987854251012,0.0455234307398619,0.00384693265629571,-0.0844300482987005,0.0998987341512406,-0.000708537882379144,0.0631898815176908,-0.134630953241878,-0.205847359972745,0.104251012145749,0.115789473684211,0.182388663967611,0.0423428491202269,-0.133720499558483,-0.359716599190283,-0.207734363439968,0.120750299255113,0.00803206109687553,-0.0187700616478788,-0.0974473229727836,-0.257287449392713,0.0228744939271255,-0.00321249560439349,-0.032597692508611,-0.330485162962166,-0.321052631578947,0.138872290662639
"L-Kynurenine",0.199635891229113,-0.0543536210239257,0.0740890688259109,-0.0993927125506073,-0.151472581206177,-0.209354124558408,-0.310386724321122,-0.0699088504709493,-0.359734804853639,0.12982280145141,0.292023621853688,0.49086678147347,-0.0672064777327935,-0.0678137651821862,-0.0356275303643725,-0.0665904635736901,-0.110246881292793,-0.128947368421053,0.0186272528620634,-0.264627531377269,-0.184737405228137,-0.182337741722251,0.129383840585713,-0.17004048582996,-0.0674089068825911,-0.0520217030130817,0.32719174592494,-0.367205736624629,0.195546558704453,-0.209567097238635
"LPE 14:0",0.164160877970986,0.100394335303016,0.276113360323887,-0.131174089068826,-0.299372695874473,-0.130593240174249,-0.010933387549472,-0.229179448935199,0.262563895270214,-0.165772173148173,0.0881888882494185,-0.109622854423356,-0.121052631578947,0.0890688259109312,0.0182186234817814,-0.277942804481489,-0.0371885412973297,0.0663967611336032,-0.0988054282248581,0.172332951364094,0.261615704298231,0.0827120298988945,-0.259381844971674,-0.0665991902834008,-0.292307692307692,-0.336483007337602,-0.0755213621472789,-0.0357005577273945,0.0653846153846154,-0.048563346357101
"LPE 18:1",0.0435051738523728,0.188319310488778,0.0589068825910931,-0.313967611336032,-0.250889221431795,0.117230210947117,-0.106094353257839,-0.390071122192978,0.177843008477165,-0.239392435749713,0.097987653610465,-0.0946004632616364,-0.117206477732794,0.0427125506072875,-0.037246963562753,-0.101574583929433,-0.0646183873606084,-0.264372469635628,-0.105082002558814,0.285090071056865,0.158059488013515,0.0435217912934333,0.0133068823387204,-0.116194331983806,-0.337246963562753,-0.184459425026465,0.157926709047929,0.00969015138314993,-0.0544534412955466,0.198344034473603
"LPG 15:0",-0.0205369733996081,0.0550042109717727,-0.0498076543920391,-0.380846332973275,-0.0767725379010668,0.131227217496962,-0.0273390036452005,-0.15930284926917,-0.00455580870856845,0.199331519381446,-0.0219495952775657,-0.0536042476566494,0.136464874228595,0.176756432049797,0.204899781482698,-0.121986577793078,-0.0131900963222489,-0.399676055975143,-0.0923450789793439,-0.0153500123642156,0.0780415358506988,-0.171440435850452,-0.153572040666925,-0.121279613743217,-0.146588381218847,-0.210927494290723,-0.194815714864318,-0.0627436824428013,-0.070662078791958,0.157574333326158
"LPI 16:0",0.0172800924179986,0.0101246941122999,0.0212550607287449,-0.32165991902834,0.146675268998165,0.0568941092852154,-0.0591212808230708,-0.168186509828661,0.000910977277344613,0.15382280452784,-0.200568478483921,0.0517663479221401,-0.000809716599190283,-0.000809716599190283,-0.084412955465587,-0.0828761747737774,0.0453647454123455,-0.445546558704453,0.0131605590873274,-0.180006403743942,-0.213423337716978,-0.339923753798948,-0.0206768479417041,0.113562753036437,0.0153846153846154,-0.473687658312344,-0.10892893521511,0.0531683306154411,-0.268623481781377,0.0235998983376841
"Lysine",-0.217627516864323,0.0400724735392079,0.0392712550607287,-0.0289473684210526,-0.0264362523803234,-0.178173723028433,0.261388950488303,-0.08753803885058,-0.392529986838046,0.11554431860847,0.0349081015987282,0.259237750182639,-0.136032388663968,-0.36336032388664,-0.0582995951417004,-0.139574576729637,-0.132929253998966,-0.0244939271255061,-0.134845113110155,-0.308536731106402,-0.217439368265416,-0.0800305925206262,0.0900773573697999,-0.125303643724696,0.097165991902834,0.00290160893300057,-0.0844300482987005,0.00573758963475983,-0.129757085020243,0.07635878217704
"Maleic acid",-0.0692763470524074,0.0156141342874192,0.023280530421029,0.0667037806411222,-0.0791086197699163,0.0759301451428074,-0.121994433196111,-0.162622295307404,0.121064885109829,0.011443618586655,-0.376403916647182,-0.300056998117455,0.0226732122361326,0.181486917586544,-0.168328356913788,-0.139400679251733,-0.0929760586285156,0.0319854244045442,0.123411795905443,-0.0980013411418565,0.132535715541227,0.150993192387136,-0.256733461416786,0.154157599266205,-0.0470671593294717,-0.0252349119308166,-0.145583398287143,0.0992015701348173,-0.0706513488429489,-0.0663452940784874
"Malic acid",0.00884334141391691,0.0581903472138498,0.0688259109311741,0.0283400809716599,-0.303455514774909,-0.038064386283347,0.296213814534769,-0.123606953006606,-0.140796599198484,-0.020050635481575,-0.0298045779731831,0.247260438310457,-0.32834008097166,-0.287651821862348,-0.303441295546559,-0.106641249636127,-0.0421997631742749,0.0435222672064777,0.265235883144599,-0.395502524744683,-0.215144493666309,-0.0594041511493307,0.0835262768338145,-0.0449392712550607,-0.0576923076923077,-0.061244674264405,-0.032800162648416,0.0638784979336594,0.0945344129554656,-0.188379632953247
"Maltotriose",0.109881058257979,0.0597889831263182,0.0767206477732793,-0.167408906882591,-0.0131670909539062,-0.129985829754834,-0.0641830343181968,0.0658561634871261,-0.128245356710625,0.210734204228068,0.154330554436482,0.309380055817026,0.0842105263157895,-0.407287449392713,-0.0255060728744939,-0.0694857011203723,0.157194117824174,-0.310323886639676,-0.307754612503656,-0.103271879945459,-0.263050000922673,-0.317647197117949,-0.0188343565409582,-0.127327935222672,0.124696356275304,-0.234719436901654,0.113383278290821,-0.202600665102964,-0.0216599190283401,-0.104888437056374
"Mannitol",0.000914828422129335,0.220824907375635,-0.0789473684210526,0.0635627530364372,-0.17556121271875,0.0192346632814785,0.144361209680991,-0.208105476619319,-0.220254061722431,-0.0378734225763083,0.118605889057667,0.0408040624798046,-0.283603238866397,-0.164372469635628,-0.262348178137652,0.0725015735648329,-0.123698055804593,0.193927125506073,0.202065199525427,-0.335606965890866,-0.0295465104635064,0.106226173062171,0.0808649003660704,0.0866396761133603,0.0821862348178138,0.061244674264405,0.186879939040049,0.0854263345619796,0.142307692307692,-0.0227607908412331
"Methioninesulfoxide",0.0188048064548808,0.269210287659679,-0.0315789473684211,0.112955465587045,-0.239253187565552,-0.0259161778950448,0.360194378713161,-0.211550260555568,-0.191305228242369,0.12506330717043,0.104622234323674,0.264718892903807,-0.240283400809717,-0.239473684210526,-0.190485829959514,-0.120031723289532,-0.0353423016584552,0.232388663967611,0.0935412045899272,-0.399978705299594,-0.0154904035439742,-0.0845684096223111,0.103793682242019,-0.00951417004048583,0.0876518218623482,0.0750273166961577,-0.0370520355843218,0.131964561599476,0.0348178137651822,-0.0779321087328856
"Methyl-4-hydroxy-3-methoxybenzoate",-0.169658434674201,0.110524622908217,0.0759147731120511,-0.099600182323011,-0.226301690361167,0.0656036454033856,0.126955202678774,-0.209433199003368,-0.316226338698249,-0.00688642534418179,0.0791596575891227,0.2170236339564,-0.327850600146578,-0.151121008341723,-0.239182145151702,-0.201591116425483,-0.0928441776942908,0.0643757275990193,-0.243583905618126,-0.216572838716968,-0.17241117974086,0.00804471926652775,-0.0752388732620964,0.00172073485720649,-0.0646793866914675,0.0200013881012222,-0.129688687903915,-0.0413764903711417,-0.121159977886834,-0.0145802306354304
"Methylmalonic acid",0.0883317665367103,-0.0184376008571356,-0.0576923076923077,0.167813765182186,-0.329483485265189,0.107916584516085,0.0406964981008125,0.0897670166916827,-0.180778379704164,0.140151916699494,0.0217410106448219,0.306943992385395,-0.147773279352227,-0.0923076923076923,-0.0299595141700405,-0.167199968320896,-0.139522966994946,0.0244939271255061,-0.127758658216978,-0.284663768146873,-0.129660414849562,-0.098800654168505,-0.0176060289404609,-0.114372469635628,-0.0151821862348178,0.152127211201602,-0.167037865339156,-0.0951164859451296,0.0194331983805668,-0.237047867747404
"Muramic acid",-0.0532633436884191,0.158904409699359,0.0718623481781376,0.0449392712550607,-0.0679789346922601,0.10690423381706,0.180400894566288,0.0441742881236723,-0.228452857218532,0.24536712005988,-0.0378681453015443,0.0761269822384413,-0.119635627530364,-0.0807692307692308,0.0202429149797571,-0.0940952202671708,0.0878282571064596,0,-0.0917189733316818,-0.0722583432435718,-0.0430288987332617,0.0148510377873327,0.209839298418284,0.0663967611336032,0.198582995951417,0.320213271534706,-0.182628066104144,0.0661735337875633,-0.298785425101215,0.00419553748225495
"N-2-Fluorenylacetamide",-0.0172301406095129,0.148094468207297,0.0428159320351968,0.0375525077660946,-0.153113457619193,-0.108630727650976,-0.0347253863786439,-0.333249052502214,0.0109322805952019,0.0849663362318901,0.109118857463278,-0.117546009411371,0.00415000759679213,0.1887747358053,-0.199605243435953,0.0288331997759967,0.0369266615829566,0.0724733033976381,0.27506960580401,-0.157260444649058,0.30121753532097,-0.223705078065368,0.0826092118673629,0.0539500987582976,-0.0641732882040539,-0.294528212350639,0.298253610120948,0.0562949784248353,0.379776304955221,-0.139246447255639
"N-Acetylaspartic acid",-0.15785872661854,0.229883844212956,-0.133603238866397,0.0672064777327935,-0.164027249325018,-0.0747114815880587,-0.0141729097863526,-0.217831925380494,-0.142416114358208,-0.168708882385373,0.102478754400945,-0.086074241250931,-0.173886639676113,-0.130364372469636,-0.266396761133603,0.100368234951649,-0.14163295515366,0.148178137651822,0.286697717963933,-0.380688498622475,-0.0212275900417425,0.0323835129529338,0.0581408397568709,0.0034412955465587,-0.0222672064777328,-0.156375995710638,0.118849972065557,0.0863188485051645,0.197165991902834,-0.051080668846454
"N-Acetyl-D-glucosamine",0.154199412930022,0.0241926901420218,0.0279352226720648,0.0593117408906883,-0.124117694573256,0.136869814508205,0.263211181746548,-0.0784194931369779,-0.141808796173311,0.0935696322473499,-0.0234762086775072,0.204832333542899,-0.194331983805668,-0.126113360323887,-0.101214574898785,-0.0166476158934225,0.0606621595630201,-0.0625506072874494,0.0803806455025998,-0.252691049897505,-0.198219793497892,-0.0773491551423577,0.362970805946944,0.0625506072874494,0.179352226720648,0.262388350655623,0.16157117156442,-0.0785412270002678,-0.0799595141700405,-0.0936653742913416
"N-Acetylglucosamine",0.179814608749644,-0.0411382308141869,-0.0576923076923077,0.0530364372469636,-0.0705306965050326,0.198015796729326,0.218870221129245,0.110030451610798,-0.117414849079972,0.121012673739809,0.0330708330935319,0.112261923140955,-0.160121457489879,-0.116801619433198,-0.00546558704453441,0.175885680960942,0.210998815871374,-0.12165991902834,0.162178581983835,-0.154001926234456,-0.251862487252025,-0.0109320139267866,0.350687529941971,0.116396761133603,0.253036437246964,0.243942408152977,0.101640010182129,-0.088741386350952,-0.0874493927125506,-0.0931409321060598
"N-Acetylglutamic acid",-0.0817246723768873,0.163274014526773,-0.149595141700405,0.125708502024291,-0.275794416724455,0.100425189343298,0.0368495654445168,-0.241945412934242,0.0265195607404765,-0.122025332097464,0.174846719411173,0.0712548553751811,-0.0338056680161943,-0.05,-0.111538461538462,0.105796805351678,0.0598709140035025,0.26336032388664,0.317270709074493,-0.202493882245998,0.221168539488965,0.0587853579081919,-0.0153540950062159,-0.0402834008097166,-0.173481781376518,-0.0435241339950086,-0.0469730724347686,0.237153704903406,0.126113360323887,0.0241243405229659
"N-Acetylglycine",-0.0124010074999754,0.14419695930465,0.0334008097165992,0.137246963562753,-0.232312395434811,-0.198825677288546,0.294594053416329,-0.179736667732557,-0.260640721018042,0.0711898825431677,0.124525976463299,0.296996733372906,-0.253441295546559,-0.211336032388664,-0.254655870445344,-0.179384092996517,-0.105499407935687,0.298582995951417,0.0206519542601138,-0.456463840873478,-0.0418814614337081,0.00618793241138862,0.02251933934245,-0.0649797570850202,0.062753036437247,0.0404152672810794,-0.0581089301240457,0.104169127368862,0.0805668016194332,-0.197924480725377
"N-Acetylhistidine",0.201465548073371,0.0592561044888288,0.0925101214574899,-0.123886639676113,0.0733886697353378,0.126746307517953,0.0350273341862714,0.0711246565660962,-0.135533174929382,-0.140354448371025,-0.0222513630073764,0.371702678609563,0.0797570850202429,-0.165182186234818,0.196356275303644,0.221485672321187,-0.0490572246900945,0.0951417004048583,0.134035232550935,0.253437079989991,-0.108145965482931,0.00309396620569431,0.317932127262044,-0.128542510121457,0.0908906882591093,0.231092425735403,0.0791658246637695,-0.219813434007243,-0.382793522267206,0.260228212336863
"N-Acetylleucine",-0.0523485152662897,-0.0619204976762761,0.0115384615384615,0.0212550607287449,-0.170763900510737,0.24478639902429,0.262401301187328,-0.362715485052172,0.312971304616616,0.0700759583497469,-0.411139863273909,-0.0692248025154893,0.145748987854251,0.0204453441295547,-0.0769230769230769,0.125460293689561,0.0210998815871374,0.152834008097166,0.217250460010805,0.132793356462375,0.33046194227145,0.157173483249271,-0.149651245993918,0.19919028340081,-0.091497975708502,0.0795869878765872,-0.13585746380918,0.226443537585188,-0.243927125506073,0.122509694481844
"N-Acetylmethionine",-0.126449617458766,0.0628796792237571,-0.0631578947368421,0.0593117408906883,-0.0238844905675508,-0.205912132181723,0.152055074993583,-0.0842958892635215,-0.333721342600577,0.235240536483327,0.20281402887916,0.413521767519213,0.0196356275303644,-0.315991902834008,0.0431174089068826,0.108209503307246,-0.126599289522825,0.0714574898785425,-0.151852604853778,-0.0185441765846335,-0.0613878955261201,-0.0579603002533401,0.0755421474305822,-0.234817813765182,0.14412955465587,0.144251415526314,-0.0251062973358246,-0.082748792732425,-0.180971659919028,0.168870383660762
"N-Acetylneuraminic acid",-0.134181625985587,0.0415133467914661,-0.0955513944237017,-0.100106280810425,-0.0703811526856223,0.0120475830293254,0.16228803021856,-0.0974720548820704,-0.105982386881263,0.283356148720892,-0.064562841296093,0.245750335738281,-0.103142871734907,-0.224910167806637,-0.185232046393405,0.0662922312841431,0.223142540708438,-0.164077129619513,0.0621614788235784,-0.393124466342292,-0.207409788606725,-0.162957133860434,0.0580414165164743,0.102130674760079,0.166101523569168,-0.0814564302982416,-0.0248038474133171,0.0800753033993127,-0.138164887063933,-0.0386533452457274
"N-Acetylphenylalanine",0.122180418155496,0.127357994359983,0.0479757085020243,0.0101214574898785,-0.209040327702325,-0.215023288472949,0.187892289739074,-0.0228976814586008,-0.187458879738025,0.137417739133824,0.0541994209032884,0.0223305814566095,-0.146356275303644,-0.30668016194332,-0.0902834008097166,-0.386634847379849,-0.118423085407809,0.251012145748988,0.0204494841203088,-0.105083667312923,-0.0481923665812532,0.198013837164436,-0.113210860512499,-0.146558704453441,0.17753036437247,0.0873591546614101,-0.215630698892365,0.0682135656577001,-0.115587044534413,-0.157227767147504
"N-Acetylserine",-0.00335454064963968,0.327790238914388,-0.140897818895967,0.0408927577830249,-0.297958788526949,0.052847381019394,0.212806886786908,-0.257459970327797,-0.239295475250531,0.0535723383392966,0.207570810712419,0.160179277073527,-0.253049243706837,-0.341414039609264,-0.144642947702828,-0.0818549207029865,-0.0662042289808721,0.153145402291378,0.0347253863786439,-0.284038688573189,-0.0983977282048503,0.0612636313374037,0.111271639776733,-0.181486917586544,-0.0043524469917576,0.0972088188546446,0.0112376614811355,0.00567412579819971,-0.0164988106896858,-0.0441602668886058
"N-Acetylserotonin",-0.000914874722629005,-0.241352949446149,-0.0570879093802624,0.223796751134327,-0.114528866299156,-0.0344216657980727,-0.110048090360309,0.0975733771844427,0.0862435469177042,-0.00992455417249729,-0.311432772797438,0.0488252422511827,0.114479477852973,-0.0246976061857873,0.0157902728073066,0.255879567886565,0.0211009494759752,0.232704084512807,0.221007342462332,-0.151451773531896,-0.0751609469086612,0.120567651571422,-0.0202684311644831,0.162153955367341,0.0440305684049896,-0.0312456917747072,-0.0162996711573227,-0.219697050568496,-0.0646793866914675,-0.128914413316144
"N-Acetyltryptophan",0.295555361782648,0.0182253717621071,0.0253049243706837,-0.174907637250166,-0.229159808236725,-0.0659073659839569,0.0562895475992012,-0.0691018102178504,0.137564530822958,0.124360740039048,0.072269551996259,0.0595850669468695,0.0718659852127417,-0.0740928185573619,-0.0179158864544441,-0.399924925763302,-0.210218209154403,0.0321878637995097,0.0842318410117544,-0.107860094872821,0.0933774359495008,-0.0103137426493946,-0.151399038849851,-0.291411509052794,0.0175110076645131,-0.105292281403325,0.0107314605135168,-0.00114757600413028,-0.0293537122699931,-0.228878152852584
"Naringin",-0.0232808357712634,-0.412617290225896,0.0909044905959952,-0.0665080738547537,-0.0372613799880827,-0.000911253987903924,-0.105300460824453,0.104980532431041,0.113889451889533,-0.0676558507084754,-0.0898866988479638,0.025481032260616,0.225844007260206,0.0761249186282721,0.165207270214548,0.0518205566865767,-0.0303356857514865,-0.321708765160437,-0.164329469152008,0.237113707596876,0.0644096979801796,-0.205573701216711,0.115685080571337,0.0290529942105241,-0.0943463087254649,-0.0650888258686044,0.211917177409213,-0.209517584429582,-0.0169054008123955,0.0396013978032201
"N-Carbobenzyloxyleucine",0.117941066016063,0.121633686724767,-0.251683126259317,-0.107213367139427,-0.148652227165938,0.0342261151772791,-0.214773935772216,0.0727641456698457,0.226030175738483,0.0881235784142082,0.149264805025138,0.203361258218382,0.180410028557563,-0.00101240195599082,0.0613515585330434,0.000422329020378892,0.0477505662531198,-0.0323968625917061,-0.0854640272474071,-0.0122593111072289,0.166133592282589,-0.0495159902264549,-0.190541358718492,-0.270210082053949,0.0519362203423289,-0.125111732623804,-0.0511366513743372,0.152977353007318,-0.125942803325257,-0.0240779896841846
"N-Cinnamoylglycine",0.174385287407784,-0.0646414501387014,-0.197378410091333,-0.033200060774337,0.130656817168378,-0.0932422182353675,-0.292179198509523,0.0756877598720443,-0.24982285656443,0.260063827703807,0.0435862976022636,0.154088810264647,0.0464598411445753,-0.00799635610113605,0.0227744319336153,-0.201470475422236,-0.0828212266932026,0.0707525685404316,0.154188814736661,-0.100346125813005,-0.195647961037049,-0.0102106052229006,0.0510805411670559,-0.0805708791962569,0.254365099774113,-0.115344792521556,0.174031892667315,-0.0218039440784753,0.0967660307934945,-0.189333210769438
"N-epsilon-Acetyllysine",-0.0831477388113107,-0.0227006299570513,0.157894736842105,0.228744939271255,-0.258340365925091,-0.0228791257979692,-0.0562866988658003,-0.124012221704988,-0.234728478462462,-0.0795949469117067,0.118299677640134,0.114494981286616,-0.0186234817813765,-0.214777327935223,0.00728744939271255,0.101936488622768,0.105499407935687,0.256275303643725,-0.0690423176735177,-0.109986150777826,0.0318413850626137,0.159854920627539,0.0548652994888781,0.0566801619433198,-0.119838056680162,-0.0876700413328031,0.00971856671064178,0.00816012748054731,0.103643724696356,-0.0782467740440547
"Nervonic acid",-0.00548924833577403,-0.117612267482369,-0.0857330837678764,-0.0123488030928936,0.00127594548015994,-0.0568969887603437,0.100531512169077,0.0120573539822935,-0.0232817086749671,0.263760217778257,-0.153164495438399,0.091966048814078,0.127638038525729,-0.109114833886388,0.121666076374247,-0.1885015675732,-0.0920528920889417,0.041601295665404,0.0584155916631999,-0.0671461064919734,-0.109872681931363,-0.0433177191274571,-0.145461821640053,-0.157092970493204,0.211751607133881,-0.098556062612758,-0.256036449421547,-0.0308570436666141,-0.241611417891288,0.0442127137613951
"N-Formylmethionine",-0.042285402622867,0.00436960482741363,0.0961538461538462,0.260728744939271,-0.176990199333902,-0.10811905465589,0.0427211994988628,0.0356636454576437,-0.274406599875694,-0.00698734266782158,0.132283332374128,0.0633376492223832,0.0291497975708502,-0.27246963562753,0.147368421052632,-0.195911073992161,-0.304893288934136,0.191295546558704,-0.0558817585861903,0.0125759358447514,-0.0717148312221029,0.0053628747565368,0.177083895738357,-0.322064777327935,0.0676113360323887,0.12176394629556,-0.0413039085202276,-0.0830037967161922,-0.0115384615384615,0.0531784375875814
"Nicotinic acid",-0.0827411484014754,-0.0945326702906315,0.27914979757085,-0.227125506072874,-0.346018901811954,-0.186677468900244,-0.11095363661316,0.0431611163777165,0.0216610152613052,-0.0952911514553639,-0.138101349307249,-0.0907433628282221,0.0508097165991903,-0.401012145748988,0.0651821862348178,-0.109415852285031,0.0487934761702553,-0.161943319838057,-0.228993728119497,0.330491330970968,-0.0510609598301373,0.284644890923877,-0.182816091207344,-0.256882591093117,-0.169230769230769,-0.158966717972246,-0.308766963202682,-0.265204143117788,-0.207894736842105,0.025278113330586
"N-Isobutyrylglycine",0.0808098439547579,0.157732076696882,0.0336032388663968,0.138259109311741,-0.0554242665734193,-0.21907269126905,0.222312213505931,-0.167375972431896,-0.306898122767652,0.188151922852355,0.256707238364916,0.336582764136895,-0.351012145748988,-0.121052631578947,-0.263765182186235,-0.220882497832295,-0.0688383636780359,0.133805668016194,-0.106296823397644,-0.334328057160892,-0.0915081246394033,-0.0507410457733867,0.146170984459175,0.0277327935222672,0.143724696356275,0.0721257077631571,0.120267263044192,0.100854075579889,0.206072874493927,-0.173275698017129
"N-Isovalerylglycine",0.0266316718442095,0.0248321445070092,0.0591093117408907,0.0769230769230769,-0.267730849396093,-0.117230210947117,0.182223125824533,0,-0.194341819166851,0.0977215315137366,0.254563758442187,0.379010868904453,-0.20587044534413,-0.189473684210526,-0.0809716599190283,-0.16611425424089,-0.0163524082300315,0.274696356275304,-0.202470139805037,-0.204625396795955,-0.00516346784799141,0.126852614433467,-0.0992898143735295,-0.0829959514170041,0.0263157894736842,0.185081198369251,-0.104677062279204,0.0439881871998253,0.0504048582995951,-0.134466976306271
"Nitazoxanide",0.152603945905008,0.29591412724349,0.156408182999391,0.0497064193221366,0.243844689862631,-0.240380720939652,0.153705953827461,-0.211593097502561,0.212908126980432,0.145396542719546,0.035170398014518,-0.358275359811204,-0.0598299263123885,0.145069855170309,-0.279206322791146,-0.138094597709375,-0.131637161296044,0.0274347039435825,0.374645605508303,-0.0583087275224025,0.26468131184658,-0.0474504214748542,-0.0276429673200465,0.200141733197279,0.0832152274598703,-0.105256447396673,0.116646415552855,0.276225236120137,0.0730917204696184,-0.0100713288943483
"Nizatidine",0.260447519918694,0.0460986682360981,0.336370079666414,-0.136046159215065,-0.286540819913244,-0.217373697580645,-0.125341703588653,-0.172965924593237,0.0990028851802153,-0.123911292322666,-0.181703833076443,0.0135012181061644,-0.0779431120502975,-0.0878631444930626,-0.24536896572717,-0.275859616197302,-0.183587552484644,-0.0236866080776229,0.245621141281158,-0.0349070840400512,0.096824822729117,0.0418759146511479,0.00327587185075087,-0.0722745220830031,-0.159024193546776,-0.198210315801215,0.26333907191768,-0.184896603409437,0.104059115828189,-0.257841876961384
"N-Methylalanine",0.0368980796925499,0.186507523121314,0.0718623481781376,0.0198380566801619,-0.384295329003542,-0.171087268135256,0.152257545133388,-0.186018332557482,-0.151728326526619,-0.110481026820193,0.239661469455596,0.246448417166581,-0.275506072874494,-0.314574898785425,-0.318218623481781,-0.146450765903007,0.0295398342219924,0.308502024291498,0.254504965734932,-0.410423126594388,-0.0395865868346008,0.110145196922717,-0.0339837302804245,-0.104251012145749,-0.0728744939271255,-0.0859083501949099,0.0374569758639319,0.139487179120606,0.184210526315789,-0.208308435993958
"N-Methylanthranilic acid",-0.129969615228747,-0.241898098408843,0.229274219212888,-0.08401660130097,0.0358303625897929,-0.35294117827952,0.125645439542422,0.0605938036946432,-0.157615022725558,-0.303726984614364,-0.118362693512436,0.0781649469304253,-0.188784290875071,-0.0655936839072633,-0.190808787291962,-0.127403347782353,-0.183983215313274,-0.0251037555694465,0.116533360929354,0.0195053324559675,-0.122931663820523,-0.163584238021479,-0.0566111604207886,-0.12278570768443,0.0749063674249612,-0.481664022319553,-0.054672471678411,0.093978480491555,-0.0951513315938697,-0.076943456774278
