"","Actinobacteria","Bacilli","Bacteroidia","Betaproteobacteria","Clostridia","Coriobacteriia","Deltaproteobacteria","Erysipelotrichia","Firmicutes unclassified","Gammaproteobacteria","Methanobacteria","Negativicutes","Proteobacteria unclassified","Synergistia","Verrucomicrobiae"
"N-Acetylmethionine",0.957800466459364,0.081661096340981,0.693405058775621,0.988287917247165,0.824746467309628,0.631092428364956,0.0378734854552309,0.00887828309392025,0.050030608238834,0.360000664942585,0.442494819562171,0.464406475879418,0.647623841242472,0.616502618175266,0.703734587916608
"N-Acetylneuraminic acid",0.773252205657759,0.608054619990781,0.579995884011665,0.923975629584547,0.51163504017253,0.475017715746811,0.5207833976231,0.131551537428742,0.168643273042059,0.134762924355862,0.172103937662371,0.12876720467375,0.725609692119682,0.627974663738106,0.801872861747488
"N-Acetylphenylalanine",0.261313601812562,0.816027579660311,0.633715807523071,0.101619208986249,0.875579670858765,0.900711040833048,0.253139249073314,0.89266412869378,0.0575713834483436,0.665469620733874,0.472743182300501,0.906525070487547,0.492580606890481,0.679888795212356,0.439742877796939
"N-Acetylserine",0.0874212075276894,0.348986841716744,0.886193217224836,0.986335381878821,0.236807862264632,0.147989540330582,0.14232404708198,0.330015812115577,0.0334084489868229,0.39558975669301,0.688837278894468,0.882329107017898,0.500068799327742,0.972652082593705,0.0416385378583382
"N-Acetylserotonin",0.571756175812081,0.811715875613213,0.588025666421996,0.855811694469996,0.593547950409733,0.541014434706383,0.601641179901393,0.767864710528131,0.881363495329032,0.0128886863960074,0.898543030161887,0.849121663663532,0.902526373577519,0.178995360072489,0.138822132663108
"N-Acetyltryptophan",0.237644365459539,0.441429452730661,0.893445352955021,0.845735257380319,0.925448561873926,0.331408177186095,0.403649982629305,0.718606113746985,0.653956850948398,0.683391251682131,0.19896392454865,0.827598491159105,0.357549930066869,0.994467964217751,0.912311564260611
"Naringin",0.656396509533019,0.98576212029375,0.891983352980277,0.214231955650329,0.434302176509445,0.714305147847077,0.489973948200304,0.877628252035874,0.645084200902768,0.844282130793867,0.854543317145311,0.597347098322349,0.483110914316503,0.200499430660849,0.00904334104157245
"N-Carbobenzyloxyleucine",0.508949184560446,0.625837578400486,0.301754408626513,0.733994497416457,0.45677463843927,0.878925876051449,0.166476595811409,0.214349065678995,0.995119579561401,0.914245622119141,0.772837975462688,0.984871475436943,0.245276843916243,0.35250098821823,0.460737152187371
"N-Cinnamoylglycine",0.293618990941286,0.71910661286198,0.604231153620992,0.481061912825955,0.588873764693249,0.817595681542304,0.125074038359203,0.348971593552915,0.961466627865228,0.943432301168331,0.61619303081967,0.997560272908776,0.757457850614694,0.895181321385226,0.695826092399674
"N-epsilon-Acetyllysine",0.148334026702364,0.881618961627399,0.402650965153336,0.824711533048645,0.289174663571853,0.253163704186296,0.150328921071187,0.487653963221763,0.189173118153951,0.653907588505105,0.522695794189965,0.290886367113477,0.740088652936588,0.960678042230627,0.890896009543912
"Nervonic acid",0.981346036880634,0.448108511808464,0.884260832149806,0.0802199124777749,0.338281184275498,0.774128386364124,0.888120625027751,0.577647662414571,0.508464675822837,0.271471817104358,0.577286894247233,0.435441914769616,0.376930582051986,0.852070884089358,0.475801126955389
"N-Formylmethionine",0.36040665962333,0.317985298596982,0.900711040833048,0.611057182143006,0.830469896615023,0.595696634043587,0.090925056434807,0.701675787837338,0.0933217676468967,0.12598501796989,0.0591169804446288,0.868833002338221,0.280828759019162,0.615413005390646,0.978937949404187
"Nicotinic acid",0.0294940134223416,0.128155863647872,0.0974375849478666,0.0429852506374599,0.359446274133187,0.920109319316112,0.895864660435386,0.582737764336079,0.0114054559127299,0.888109368109484,0.768011583756521,0.155295299474514,0.265295985160719,0.102746731939654,0.567028506747128
"N-Isobutyrylglycine",0.859323788451738,0.654660466088885,0.439851727513183,0.543811992222122,0.0976993678162223,0.961955959225596,0.057385077950032,0.0361589921307353,0.462897810882742,0.538100571673695,0.67711500650281,0.661968151581593,0.374583586225802,0.541264175122312,0.337554152904082
"N-Isovalerylglycine",0.142996510615615,0.244014890995806,0.553750416967832,0.379241355588279,0.384072150575777,0.926910076996616,0.235811439557303,0.01733854169312,0.247981319262953,0.28117391883981,0.921293333859507,0.694311043388528,0.547587135961962,0.790318460560179,0.880721857066046
"Nitazoxanide",0.182102480481012,0.714916371639983,0.518740496901554,0.273315506134358,0.519140281835048,0.358369992327503,0.193145232094477,0.0251194381096238,0.378231529328197,0.601530360576003,0.424399235417904,0.352536543458284,0.867334291335867,0.0887182189113658,0.0673901121598024
"Nizatidine",0.0675411861417812,0.141033799657206,0.0114645710611025,0.14486597453962,0.131022078889021,0.148147412401573,0.548750732554123,0.934984307913482,0.594806829423375,0.175518032653041,0.263249734305617,0.887637281673649,0.984209111155,0.259801515047792,0.780499851214753
"N-Methylalanine",0.0216240794036748,0.848697696826561,0.117398205818675,0.87651939380338,0.0556905912111778,0.184097836953491,0.356492970199045,0.130423867539485,0.0511239604899774,0.582891025598273,0.858320114506407,0.670000156569875,0.837273237603916,0.397046912616754,0.25559945762734
"N-Methylanthranilic acid",0.970058089833014,0.030764771582015,0.0955852459815203,0.496554750127812,0.497033556880339,0.414206649985411,0.337917362755314,0.636225405087392,0.691564670732862,0.263864744505681,0.262204326851521,0.0386105899799678,0.732118507713351,0.569313805081647,0.137905018920127
"N-Methylglutamic acid",0.0162558345015507,0.572196942409293,0.279598124182917,0.737293873775013,0.457638176859774,0.340826798316558,0.859203827801934,0.318372726541185,0.280155658543665,0.1844259913847,0.755844596097806,0.398478344465065,0.523777006735452,0.641229494601874,0.854361182188151
"N-Methylisoleucine",0.210335322714861,0.0811708462411269,0.266115166258406,0.724816223517703,0.464738520566661,0.98389801020459,0.682971090129276,0.99265970429903,0.927388716880056,0.0137908250760701,0.965677719992787,0.184052343238883,0.635137828130277,0.363232243753986,0.815851743524896
"N-Methylphenylalanine",0.901080078476542,0.614144343018187,0.822840625717723,0.312434108869784,0.598256939150418,0.835246030316143,0.0379353267168279,0.652162328919701,0.924966459785404,0.645949300263997,0.501998229609521,0.621511638356939,0.232955356686861,0.0135998649304516,0.136431692460935
"N-Methylserine",0.959759565365442,0.385885308484895,0.616293524630213,0.293917376535216,0.218597076049527,0.556620859407601,0.0129794034275634,0.242243828601179,0.183656573119995,0.359649576441844,0.377358550708058,0.32492896030313,0.735399505711543,0.32563633746866,0.391872399099995
"N-Methyltyrosine",0.673852924061092,0.924485044000349,0.771259131675981,0.00218371680571061,0.71380593795873,0.556107042673462,0.426239884875749,0.719917949094719,0.712433609828699,0.531078898104607,0.357425927406481,0.688339801816861,0.113642426236007,0.0113537690679348,0.774027032935801
"N-Methylvaline",0.958781003441125,0.534865894423248,0.901679699385704,0.27341424667183,0.58381243892511,0.506904838943117,0.0735361275715625,0.242522249583207,0.566187632533938,0.214070110123795,0.807302273476859,0.265356005506995,0.0534932592533088,0.901895172993729,0.587389342517423
"Norepinephrine",0.110205219411879,0.328700266349691,0.890054392805868,0.425543209513174,0.597365725472546,0.85103284782779,0.851025393049209,0.686199677513348,0.130043510709936,0.563570957527798,0.325802093619111,0.822346627241629,0.846940845204277,0.635114112355908,0.217913768866552
"O-Acetylsalicylic acid",0.512248586455331,0.768549821182113,0.863057404422487,0.671727279080306,0.497468607812846,0.44573786436004,0.784466478976426,0.529708587173009,0.427486837205886,0.242773392903366,0.369555543694813,0.38475114748967,0.87418204382822,0.535624882889014,0.381849973488047
"Octadecanedioic acid",0.0720212099478181,0.45709889071468,0.590571583181215,0.269019152391462,0.345241250933795,0.875091200879447,0.400165733122038,0.71538987260941,0.323092374745857,0.574452580520906,0.402329872575287,0.848162664531936,0.0663788380223247,0.984634026721934,0.213501798295223
"Oleic acid",0.128155863647872,0.858356740998884,0.848649708492228,0.920093194160983,0.952211127207592,0.53899732790026,0.958055173104149,0.201876498028245,0.416739800319044,0.954150318009039,0.986014813865381,0.557881869816425,0.359881095914813,0.93430440335471,0.783740779746533
"Olmesartan",0.00726355116128641,0.167966698885079,0.195218303924523,0.855338583620103,0.168272261503924,0.00725539689526866,0.002267208463135,0.0717630123469584,0.771795339223596,0.00768445804452833,0.883427828445527,0.434008612499144,0.587231420780489,0.134977658976665,0.690833736421596
"Omeprazole",0.658167358621722,0.333332617608335,0.53525572837258,0.180174505998569,0.758191571561684,0.595195564116267,0.817559370330168,0.950111469948296,0.767067135508746,0.894375754100022,0.42393110374342,0.237234531824003,0.213951330406306,0.693759649403892,0.0517541529303336
"Orlistat",0.400445009241461,0.156799373025094,0.733649628307843,0.123775640226748,0.373304086546174,0.762438769222482,0.0865451644368376,0.378643909266832,0.98438746889163,0.598182562291812,0.596064449098487,0.54471213070771,0.425859170994994,0.784382753954572,0.560896781232778
"Ornithine",0.968589427648674,0.696176135796768,0.428208764218383,0.587968755234084,0.242363455452631,0.590590455659558,0.00334368479524372,0.0583926842092395,0.0130401655468415,0.454555134659191,0.667778892382875,0.661968151581593,0.900571925146585,0.558872323423978,0.844766611872378
"Orotic acid",0.484665836715523,0.278287135930628,0.549633386783042,0.769876102682248,0.176260927173219,0.530883641962951,0.0307135761393122,0.0829357106679485,0.119216366502766,0.83425724393641,0.954252113266044,0.930798555174136,0.354622128480847,0.549517187655733,0.438586004056492
"O-Succinylhomoserine",0.0920055944715801,0.630751526199258,0.391579743943032,0.346441921788983,0.172233377128148,0.361406752262175,0.400885261719006,0.182821807007425,0.8085794571059,0.542994308197877,0.761921036750846,0.509277903483646,0.476187531973149,0.692962875183057,0.430535007392103
"Otenzepad",0.827491805827237,0.664437164498317,0.622309399206584,0.694193230662252,0.855338583620103,0.728985720081943,0.440835523039944,0.922789258822133,0.0945239330351664,0.182662667099146,0.18594369512152,0.414513528576819,0.322718229180278,0.0634515179430788,0.103740851902963
"Oxaprozin",0.322546442690196,0.58914153945027,0.798149604780825,0.18377478866743,0.832371276928539,0.283772516766122,0.738244412535453,0.714471832762266,0.44276616042266,0.667686112483064,0.0726332007094599,0.488488319466008,0.931980170654776,0.438276054231836,0.390969165939433
"Oxazepam",0.0272388471995906,0.708075321766443,0.0757853797056449,0.586274000828193,0.050030608238834,0.0275837699013168,0.612836796390731,0.830951803082192,0.965855496883442,0.642424650172475,0.210153362895079,0.525239648368395,0.550911087398773,0.430503808490942,0.892932961443527
"Palmitic acid",0.74836449228098,0.443649708560693,0.995608505933415,0.74886949311494,0.238057397942502,0.862569528177628,0.844800114379456,0.352194083862043,0.763828558922691,0.638890679377131,0.761909336753076,0.219306431981359,0.875150966685393,0.563295810156181,0.847786546329164
"Pantoprazole",0.847189533032168,0.444228405115886,0.746045887357265,0.52538885535374,0.552764249083704,0.155679758173899,0.999755928095453,0.411305709116274,0.306682064025499,0.33144591152261,0.069593103847037,0.904063288250216,0.949680123470894,0.0422582258171276,0.487397503920284
"PE-Cer 23:3;2O/18:2;O",0.748844140344957,0.987236814966138,0.611991973330853,0.172944310686208,0.389523799589835,0.499035058444226,0.289434707092832,0.541104756681878,0.917196394908832,0.488809634489712,0.230565869596865,0.682566329376141,0.470787622252606,0.993853615720952,0.906189090207217
"Penciclovir",0.41629171208551,0.291836703976368,0.242037295455107,0.0780722012848638,0.429945922191179,0.647289709516196,0.64837693685875,0.793302223281678,0.781151423540668,0.991702539254896,0.889076727285004,0.640682168470164,0.964477736317863,0.0389750933318371,0.334348237861963
"PG O-18:2_11:0",0.0344669639108477,0.614144343018187,0.0332509585924465,0.360000664942585,0.254208795216425,0.272964135154958,0.249245791751695,0.962825335245191,0.686172398884832,0.855338583620103,0.394225912928038,0.51086303970829,0.648516925729737,0.809389680985018,0.259210728169727
"Phenylacetylglutamine",0.308936927714455,0.618496740261249,0.272416002463406,0.788674982206306,0.98146058460699,0.918167253167136,0.394996154049924,0.258630372302067,0.513245369914109,0.755860915320697,0.21255845370949,0.430378621850568,0.110809902516835,0.650672904639281,0.11540226080689
"Phenylalanine",0.763844452724259,0.6671946605813,0.988290288190889,0.718872687841154,0.461391769930145,0.573711103308781,0.0674375938300751,0.363309563656357,0.648664346280539,0.460548259424504,0.211353536957285,0.411071127353905,0.109937436182769,0.861154727723521,0.110321712932007
"Phenyl-beta-glucopyranoside",0.476929394006018,0.0309405555122222,0.278485226263399,0.921064594076875,0.711603065961221,0.805734369764947,0.390184182089438,0.874261303005419,0.94344659249861,0.0399261386528171,0.664290426109959,0.328337717010883,0.702029783721651,0.69410397230655,0.738043137634705
"Phloretin",0.0447281123828869,0.134228820641908,0.30420121802789,0.660552341304126,0.346197084835416,0.481536038948691,0.71660827426103,0.938890537047159,0.748918690890879,0.785365712954131,0.839569712029242,0.514815266848105,0.702015395790615,0.226430514900975,0.155216042118976
"Phlorobenzophenone",0.0302529202212261,0.442908944628033,0.194105869932354,0.388718611961103,0.146740974051171,0.94393051523379,0.698818175618212,0.292336043097485,0.170420480051894,0.87458383424873,0.501464385763721,0.736870066761783,0.871251112624492,0.208356793549348,0.532604733997544
"Phthalic acid",0.826566594670601,0.332179245647588,0.686172398884832,0.0892735533331501,0.851527526000706,0.381363201597533,0.339855380081041,0.153351947789711,0.766177485933652,0.00262811444181077,0.961870636397595,0.228452940103475,0.983224013975454,0.42595444298585,0.625381556046623
"Piceid",0.409598943616745,0.0805195004782873,0.325874502686333,0.473423116290048,0.719844569450131,0.465917760432804,0.999024107938704,0.590381007823812,0.760571396170315,0.178619357004009,0.0593478858063463,0.270775939991795,0.877108162644658,0.514859084739993,0.82514296509613
"Pizotifen",0.277170856974336,0.131423397476507,0.362061670583604,0.0124714121153331,0.116796813011347,0.0174236893458937,0.462121633801955,0.586129295458181,0.86498183926167,0.363275383425634,0.112869993770556,0.929826283620791,0.845017750445146,0.895796177471639,0.495560381821099
"Proline",0.136101415184495,0.730221710225249,0.340826798316558,0.778320257623809,0.0953626299311146,0.768048809840893,0.300976433011468,0.391594810986018,0.462897810882742,0.740069865601289,0.913703845168401,0.41816384324491,0.515686401370608,0.344757395156594,0.0956863618119788
"Proline-hydroxyproline",0.74647116971411,0.700243749695874,0.930788071798654,0.0958850637516,0.639363909753039,0.460571132580185,0.0182262123268919,0.665931426164069,0.849586191443223,0.338132612217731,0.491234810456991,0.585446504039138,0.529006253503763,0.939197515511322,0.558436321594671
"Propionic acid",0.581904614083052,0.226748562832433,0.452015672793169,0.977552772157869,0.143740928368095,0.0367140345752661,0.0609115128568982,0.598049584419345,0.109455196954159,0.622291721733214,0.369531048015053,0.0188267595823168,0.747577407044164,0.40315122861536,0.663632662730566
"Pseudouridine",0.0475113565118077,0.687979840394982,0.215565191285957,0.471898647574409,0.252642236150158,0.319160245149703,0.415649754361581,0.362651423395502,0.147653113704794,0.127902097472892,0.166472156063846,0.807630823079571,0.543445617843886,0.728636012356599,0.978424359495992
"Purine",0.922552919080591,0.475389924555414,0.305994262487872,0.839038985777805,0.287469479306176,0.574549839805984,0.608097259855932,0.33880558193463,0.586350122929913,0.794338262592056,0.50816351200324,0.723517569871998,0.947730600514238,0.103952832913551,0.588728411022991
"Pyridoxamine",0.615865824227272,0.519042360458844,0.916706809452503,0.293629652833181,0.441295932839227,0.34555968282449,0.384362935485861,0.904797357573559,0.845286965252706,0.896811866337698,0.477699576510406,0.987801801960924,0.257722119681156,0.832470111949024,0.430130151192995
"Pyridoxine",0.0524911704669817,0.0321176423542879,0.515633234302896,0.84670156878093,0.650432101583152,0.0319393567160495,0.210437885964109,0.360681301199329,0.225544545403745,0.413804548356963,0.609463602583608,0.708863008725773,0.521343289121862,0.375604190497559,0.924584431917698
"Pyroglutamic acid",0.0175287017388834,0.800755362038198,0.0852564431149521,0.86110590332037,0.0418102084553806,0.1613082382769,0.458364659618925,0.156319010724018,0.0480499909970742,0.662794560058073,0.8470648160954,0.706126558664624,0.777817609386584,0.374339840852752,0.269960266177427
"Pyrrole-2-carboxylic acid",0.125565972777535,0.128297841136876,0.364663918044174,0.109523711014482,0.45127188065395,0.178277226711282,0.440905481583443,0.484142467759338,0.0871435212886551,0.974137961137861,0.275315064532793,0.638080862647912,0.564281412826751,0.141603272293201,0.860930924290362
"Pyruvic acid",0.508260746122979,0.574727231775922,0.0517572923950826,0.502088386399484,0.074290222423754,0.2897445070205,0.0123154157287866,0.540286867566635,0.200062424437276,0.55449499753241,0.208957926073231,0.31014543873614,0.23596220931804,0.193648320772456,0.483302923636679
"Quinic acid",0.317985298596982,0.51384809112657,0.835246030316143,0.539729456233914,0.527654893118548,0.0753558104758856,0.163199518593624,0.494671260888281,0.853447127076097,0.660123616775009,0.0281807035348027,0.120747592592351,0.486301648929981,0.185567187718619,0.949682976270258
"Ribose A",0.035280653142872,0.78460838687555,0.0488041563938304,0.890043328599314,0.187895127537387,0.328955324720267,0.917192218583776,0.26613275300145,0.118607977798241,0.689725652869725,0.734091428248245,0.629345978901002,0.357245769572163,0.345960650079328,0.948144709485681
"Riluzole",0.350875205585444,0.501056780309519,0.261798033501386,0.601548834057805,0.103404642347633,0.125687381540994,0.100075125365648,0.598440769521403,0.168402399121059,0.012070556051776,0.712499210484476,0.242797696175501,0.132293705637832,0.444011028451266,0.686507128226884
"S-Adenosyl-homocysteine",0.478834996742629,0.458984033032305,0.693843256987255,0.836639235766758,0.797676756442847,0.643795992581858,0.716150223629864,0.386769459130251,0.786821209468351,0.213813681402404,0.312786856532197,0.110458848537195,0.661954700043268,0.727462684981078,0.623989717732941
"Salicylic acid",0.570512907318285,0.930375466763519,0.190028517348144,0.927867478143274,0.466674383630966,0.887165327873407,0.93273999779815,0.79002042186469,0.718927283695831,0.150446226323623,0.341692716716588,0.723517569871998,0.600146384493381,0.0319402481416928,0.0706074654107753
"Serine",0.0315781220529598,0.470787242491057,0.139603324658044,0.19251889556146,0.201844607910767,0.626730029576352,0.313407128833934,0.134390499931748,0.019897581658447,0.828526915853776,0.711350005093466,0.371970802157657,0.716802824892818,0.925119115068294,0.505479655157968
"Ser-Val",0.0534698497593802,0.919621275134426,0.254732418519635,0.783963734724198,0.237831343063413,0.148010657502655,0.436171308866388,0.539469571800703,0.130572298765564,0.959998420178071,0.408741762473329,0.391579743943032,0.711250681571487,0.963133931032572,0.480061140619984
"Sodium lauryl sulfate",0.868036158200262,0.836173633052607,0.648664346280539,0.691534981974052,0.468189589025654,0.671790009439423,0.355844110824904,0.0659587455513142,0.956108316439713,0.465826798254181,0.814724629003413,0.889098586464545,0.759827810961747,0.502396990466325,0.102233024638177
"Sorbose",0.505081754011711,0.38934207221132,0.0202633554240563,0.429560445634638,0.220753744121717,0.946367425222757,0.693390297616147,0.208678696013932,0.0306705693951967,0.991215805601864,0.426369129187155,0.547990635742296,0.965469106934229,0.186630629903962,0.717682619236022
"Stavudine",0.948978558732839,0.490901604496014,0.0948492310103908,0.90359801103159,0.707038305975581,0.646016270970216,0.990729223220536,0.235474321060505,0.387474164607813,0.623178513031385,0.560979872495373,0.960006511976671,0.287663218583648,0.746691739108985,0.0864130137909251
"Sucrose",0.357128301547607,0.929397280492964,0.460639734862678,0.447863551783429,0.319160245149703,0.730881842415776,0.928364448986242,0.536206337884627,0.129272219029143,0.285106963410784,0.738908485882522,0.914284535949689,0.79687822980369,0.0756576715416408,0.17247126341894
"Syringic acid",0.39072003133995,0.371018514614327,0.717093877575294,0.349000193266131,0.889098586464545,0.00336127968560573,0.370283696096591,0.134725044369441,0.938580176292017,0.266875908066281,0.288475550263681,0.139260834037144,0.362528093005587,0.476492480876695,0.249836991135691
"Taurine",0.460139996689127,0.646651507804362,0.19434649229052,0.691534981974052,0.599111437090633,0.268056949037253,0.317924036022069,0.1504261565403,0.0596805310893935,0.235241798258993,0.788820341791511,0.887165327873407,0.802619687975154,0.608350412734366,0.713825638991882
"Taurocholic acid",0.804566811800305,0.505875559214866,0.147653113704794,0.245831038528821,0.267515316949941,0.468948170077502,0.7308687294822,0.542742311811899,0.236832052418014,0.399770077119198,0.87965389362669,0.196092861280245,0.214989142488609,0.224479120430266,0.758581397368904
"Threonic acid",0.466566205349774,0.364339953890718,0.0684253256106797,0.555300713961513,0.0379353267168279,0.816644490415962,0.122409826847064,0.0790548341901416,0.00795782571022885,0.287913232181132,0.17656617558496,0.1776638455286,0.948220423686076,0.522893669577901,0.844002269024049
"Threonine",0.0420999695834032,0.34419584823289,0.770858224785076,0.892945442565682,0.395020314572302,0.71801038601609,0.263183654829469,0.418256575127976,0.0762168620707564,0.382618909710809,0.785137245002876,0.139603324658044,0.513271406453409,0.14140594171467,0.258652954062619
"Thymidine",0.439976013081663,0.350625828154505,0.0715748993424183,0.854378075285464,0.213234826924268,0.773670524823373,0.864493863950133,0.41540279505764,0.303638094615287,0.966823794348974,0.456996671095839,0.278485226263399,0.471557048167669,0.138808100019146,0.271396181982286
"Thymidine-5-monophosphate",0.773668242567275,0.881583253883107,0.527125813087449,0.79664059311362,0.959506898331972,0.886164594319427,0.375305681785723,0.177310165954051,0.829941722099341,0.161090352383427,0.879617601846212,0.742360476030095,0.966938137214145,0.260205250634594,0.583265429083276
"Tomelukast",0.854966426396694,0.152870851537476,0.699741223252842,0.0110913546915115,0.946364714741375,0.109312384216155,0.937600847960815,0.342263045152044,0.0978128246840178,0.305279951699581,0.664855387981493,0.987313912705751,0.951668199358376,0.41601729945969,0.730980060299828
"Toradol",0.129129698995751,0.854490602196587,0.997072477579803,0.773625894431722,0.329573653855073,0.831424648812421,0.758227191035078,0.863636139348127,0.513245369914109,0.627531615160789,0.301247333298035,0.737345173292393,0.193579545813627,0.356496036662056,0.138752877798273
"Torasemide",0.371687867776291,0.139173101634038,0.725356368144763,0.0548004111328955,0.7633729539237,0.0862042387986797,0.189150188942504,0.113645480917275,0.344629644384741,0.0165725961646319,0.480722456542108,0.79437900239402,0.993091835734944,0.544352087388861,0.936357891507243
"Tyrosine",0.269986408285031,0.730221710225249,0.096915632042315,0.897785336741908,0.0147560157042899,0.0633318752904031,0.227699444763332,0.854960291675343,0.502962150109253,0.87651939380338,0.0204117118368825,0.215097717288082,0.490221126366401,0.391404851421786,0.118725945234288
"Tyr-Tyr",0.283912482596874,0.852558782479044,0.265356005506995,0.810439857431788,0.757772845916114,0.249528502601451,0.834759904839408,0.834783596671001,0.290315074859923,0.547088588827115,0.473736751895701,0.664641400331901,0.673716236761442,0.852682813006135,0.137856687940246
"Uracil",0.0660015180802609,0.738583661617721,0.149807893090927,0.250984425040466,0.0618506666645173,0.401257309835614,0.0557619623491352,0.986299961814661,0.0905706434197908,0.624918250232725,0.663129147437781,0.244396297743516,0.477736317898614,0.544867554376458,0.603546458691831
"Valine",0.615013786921485,0.449623305748398,0.771795339223596,0.658345289511938,0.276268111826339,0.604249520411983,0.148706491196934,0.526474168388851,0.837158126256806,0.837125595264881,0.69947759765814,0.557881869816425,0.128725977835717,0.489600665335207,0.0571693197584824
"Val-Val",0.000728377750347287,0.365689552071036,0.204087902751914,0.61191966186975,0.536556979332948,0.279598124182917,0.102350272893533,0.578510743211104,0.149087093484537,0.920093194160983,0.456021990466915,0.46516179099341,0.414297405664418,0.782604368021412,0.931237209924351
"Valylphenylalanine",0.434096300319084,0.946039203526752,0.626730029576352,0.493475427314425,0.435465344401767,0.538183286130123,0.692937443282007,0.818525498755575,0.463651815655173,0.135452662286683,0.220506379700103,0.646898487010452,0.675530104739191,0.604561880826604,0.99897246873605
"Vanillic acid",0.924507911378099,0.081661096340981,0.749395570960254,0.243281211849175,0.867869928259899,0.121055600424682,0.0750194880105191,0.248675424598016,0.540627184312191,0.669937126699459,0.987286086085279,0.278485226263399,0.301060784703024,0.29947127495126,0.729779836567525
"Vanillin",0.655982702578805,0.927926555276947,0.417071763622155,0.140703361688367,0.0566116014745417,0.707936326832284,0.132417742685029,0.985810005280194,0.0853579968979514,0.307644800701316,0.372997915047951,0.449786290334458,0.899587407368543,0.247971493293789,0.872082159573863
"Vardenafil",0.402873820968741,0.993126968369622,0.692032050284852,0.312110135351152,0.603802240192494,0.90215915367658,0.488466168087531,0.575540664068135,0.940523484016962,0.173724679450636,0.211931772474827,0.250021253985706,0.871251112624492,0.369074437749255,0.767669598664713
"Vincristine",0.362845747219601,0.495822794131026,0.789104772464087,0.50625002101591,0.687857999309526,0.392760263604031,0.328732038892322,0.00777214285391081,0.443339398092761,0.800406038994576,0.0015032272865183,0.731699440634898,0.781533564641782,0.184325917157584,0.0952757084641433
"Vitexin",0.107146717426293,0.543778935430504,0.0728468348409028,0.775447332545031,0.230775689844741,0.030212340087671,0.941725441909176,0.534881174714706,0.330068695427956,0.140620512465027,0.304947193268361,0.45677463843927,0.159605651073611,0.257061714095242,0.986382394738474
"Willardiine",0.359019333552584,0.0857065110266109,0.093017410070789,0.168117520962486,0.0359176020273748,0.0737161038522891,0.993167796625565,0.392555506785986,0.311860858720788,0.793362959529088,0.298135762817144,0.799548698280942,0.859069681747865,0.863860669398848,0.834162941114758
"Xanthine",0.0922576335065441,0.718197652116847,0.129921048741908,0.347719622959478,0.0364837421689819,0.284641990570773,0.00231814803631769,0.361337291934106,0.00728627475471466,0.242266288974523,0.318303015471612,0.440585146987597,0.426587722384884,0.227829007207409,0.884280748284717
"Xanthosine",0.00772238597768293,0.64796698281511,0.0254554918229091,0.367534616812577,0.0694244222140969,0.401929738235013,0.413498041827059,0.671341601590994,0.0686242330712314,0.678440796885978,0.829608161830296,0.918163125474935,0.5975349375242,0.0595822645220321,0.95275765562478
"Xylose",0.548003188874423,0.470022428538718,0.507695240893784,0.705158206675201,0.550455634135737,0.0845509123062247,0.269389542373695,0.561742484272059,0.788716791658073,0.645949300263997,0.11248941105342,0.543076389430031,0.0111247821106812,0.900064875246383,0.753185877145818
"Zeranol",0.600286069403487,0.568391390306575,0.352288163264673,0.0346151342715717,0.124778083761822,0.839063106940078,0.444953302631458,0.257281091835784,0.741496994407423,0.591771040856426,0.823395400780604,0.496273483569373,0.0177519463485394,0.601304195539546,0.519890903003642
"Riboflavin",0.436296073570957,0.668992650784639,0.384072150575777,0.00688100117006329,0.322201342443052,0.500604018052832,0.0612885822320257,0.516029558153136,0.229916697419394,0.199969262704399,0.600516525910403,0.606825653049841,0.739152662098514,0.993238990757193,0.979965154130648
"1-(Benzo[d[1,3dioxol-4-yl)-2-(ethylamino)propan-1-one",0.414196433424224,0.970550215222727,0.939063643702219,0.0590801245571519,0.759626405028615,0.419924017117987,0.991704638965408,0.935475379721807,0.791536262378584,0.527549835857943,0.099233683625076,0.560762487821671,0.708927510374509,0.285180106273095,0.967382937977311
"1,5-Pentanediamine",0.427873513746239,0.60935354429389,0.599092878451001,0.919117828698767,0.686157327717137,0.743350287803904,0.504888169128074,0.445890617824356,0.432531095051848,0.491117598438068,0.908012003784999,0.0052237474057697,0.540122592899162,0.642875128478694,0.489389716669785
"1-Hexadecylpyridinium cation",0.82560723434271,0.516252010794996,0.264280678402804,0.413804548356963,0.123540913271889,0.234346287429677,0.523611372278908,0.566749240230215,0.327720830841495,0.390796824797101,0.765573693999032,0.584657788535082,0.516492654040299,0.372238207947347,0.291422247197519
"1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine",0.00285957065706799,0.0337818074682972,0.0176194542729078,0.593065999345405,0.00646318128990142,1.87488950726955e-05,0.322786909272777,0.834783596671001,0.499819224959221,0.633646870683784,0.771672541018912,0.611991973330853,0.190524216954809,0.382389989187171,0.0701796346086669
"1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine",0.96760835664326,0.426808274455243,0.71801038601609,0.920093194160983,0.135534275160377,0.240846327385286,0.284617228224352,0.939381568366936,0.0665727066373119,0.252544432053955,0.292195060231317,0.317948866627515,0.891762165069994,0.889703081263054,0.11322575981928
