"","Acidaminococcales","Bacteroidales","Bifidobacteriales","Burkholderiales","Clostridiales","Coriobacteriales","Desulfovibrionales","Eggerthellales","Enterobacterales","Erysipelotrichales","Firmicutes unclassified","Lactobacillales","Methanobacteriales","Pasteurellales","Proteobacteria unclassified","Synergistales","Veillonellales","Verrucomicrobiales"
"Isomaltose A",0.69073501875361,0.783963734724198,0.774599934278555,0.740019058841235,0.938567762943015,0.759472826248486,0.761446307705883,0.871633140546763,0.837103115579484,0.0783403770754605,0.160840473818105,0.41949415147127,0.946626806066085,0.566071681950179,0.664610416676042,0.252792638864668,0.880571883175476,0.650261197800422
"Isorhamnetin",0.837423056691951,0.0803964052333979,0.0907085956537221,0.695597472874321,0.0350583451975026,0.939763103203612,0.317899205378348,0.288332818987404,0.230917064324755,0.624419182090534,0.873162758782965,0.894256290874072,0.194105783964968,0.141537644946757,0.640924330837035,0.556506531871918,0.043323982131299,0.16631938582729
"Isoxanthopterin",0.488974017328618,0.14587488297766,0.694135864391918,0.35028363123824,0.191747502523841,0.0118671819730589,0.496273483569373,0.918125948116077,0.96368455689319,0.891694090506208,0.206802741136943,0.120561290310775,0.811011415032992,0.365330629271725,0.320352754754686,0.467857240476093,0.758423512630404,0.877165274080949
"Kaempferol",0.909535015541571,0.53736983635031,0.201100238220146,0.579516809303694,0.826653299974563,0.657359103981753,0.866900366428525,0.351421828397616,0.334059116886201,0.952075271416321,0.611129624876391,0.69526373396701,0.986014813865381,0.260048886059276,0.457052222018213,0.69981939185828,0.284114882074558,0.757599546552602
"Ketoisovaleric acid",0.83887209024089,0.51882562912408,0.418504636250342,0.20944834293578,0.41816384324491,0.544507379360942,0.242592642393439,0.270529255604774,0.966627332642929,0.395737477124814,0.5438939668064,0.538135885372484,0.66196864440436,0.0414040170414205,0.363191664075732,0.277977486437229,0.0892888078830212,0.124922368112135
"Kynurenic acid",0.99607994365398,0.989266038496362,0.0511190593025859,0.306485761579195,0.961955959225596,0.710092201808493,0.170222350941811,0.681062918494547,0.803613528043622,0.390219551010825,0.901679699385704,0.00663633865752455,0.294441524232935,0.732692916573635,0.72051226313002,0.276581332115855,0.485484340856706,0.551323883274162
"Lactose A",0.877703225814982,0.922529725481027,0.825913783208844,0.594731942453725,0.664163580154711,0.605317046586415,0.507235093931469,0.481290188467361,0.483068757477036,0.30190038462453,0.00687255118802743,0.756778227569764,0.914959677833521,0.446478287307321,0.691905546963382,0.25234922499941,0.940634853493665,0.800616929435662
"Lactulose",0.492095236232185,0.733649628307843,0.903783415330033,0.681604827972447,0.362717301329439,0.338058245332637,0.734560016623456,0.710549128757058,0.999018176624396,0.193484917841857,0.423887413808003,0.154557928836878,0.774115895558822,0.498855693049729,0.532748159897886,0.352827448043971,0.969669093218256,0.922538419393701
"Leu-Asp",0.848009735562449,0.499035058444226,0.0911006539243837,0.716122676925486,0.485027954766665,0.293505529789952,0.589722403913801,0.691898577786039,0.71083114224092,0.988256963335606,0.336422853459196,0.918644291312415,0.731686644006923,0.0144127319446892,0.888828369959634,0.645666635572124,0.536007005350394,0.699903387971396
"Levocetirizine",0.297712165113397,0.106655511626438,0.156321408059489,0.800415942483595,0.126243562742209,0.159988127333483,0.0972967747436164,0.714569060619295,0.596306006624292,0.333918890895756,0.41337871069694,0.0934050448123691,0.327682921490008,0.0800221671107166,0.195399757306657,0.145111626800257,0.0289288093105065,0.868491696323973
"Liquiritigenin",0.714554630514295,0.19434649229052,0.78317277767789,0.961948261265452,0.541442997398918,0.576455252587678,0.996584386971501,0.702339847674945,0.332179245647588,0.208678696013932,0.482713461334189,0.466969765122709,0.417039142651273,0.464024174953871,0.555079360734867,0.0398917998681374,0.399151834303316,0.450229979762052
"L-Kynurenine",0.223043899311567,0.48734819786247,0.357313707185007,0.0576916221636647,0.274062568858179,0.683766026013654,0.0244904755579982,0.430867943164844,0.0638916191916841,0.00150972048864295,0.681665892789993,0.752585924783577,0.504049097669193,0.103524710914917,0.432441159183427,0.0214721098553352,0.200390645675069,0.74242967150707
"LPE 14:0",0.317976249844586,0.28239303336917,0.0641015990726617,0.547088588827115,0.595696634043587,0.15341977494842,0.106345834599763,0.313183495755061,0.45336418387023,0.506480727418499,0.589741307366796,0.0172028865611185,0.822162964509258,0.294142299017009,0.110809902516835,0.829171098208441,0.769075847116961,0.543118875582907
"LPE 18:1",0.792570142034921,0.796268732290823,0.123418014414653,0.250465858692312,0.214164871570139,0.0118671819730589,0.278738455447844,0.142157569888074,0.713590591662209,0.566749240230215,0.796268732290823,0.153815992141374,0.695929417527095,0.0785480598555481,0.935918194081245,0.953312611372554,0.226114744787684,0.250927837686632
"LPG 15:0",0.901241219980812,0.443432490647278,0.642266611520491,0.19722420642311,0.725302915955339,0.316694452813181,0.978040635905582,0.223764825198007,0.906911308382473,0.745862307134771,0.281733609699863,0.127430106952285,0.93647945341961,0.926104336915227,0.350609892464725,0.704346362218927,0.338043675317959,0.739453505768862
"LPI 16:0",0.916843365229816,0.867869928259899,0.372919924265864,0.639786214526323,0.762438769222482,0.284394260759929,0.995608505933415,0.349814320351772,0.202616207618018,0.754301508269011,0.996096643304355,0.00107426980226988,0.78391056606429,0.272837104401729,0.900571925146585,0.747861333413198,0.886601422592611,0.951221422874135
"Lysine",0.183228075003305,0.671790009439423,0.873077463492127,0.55037452410934,0.427486837205886,0.6169979930924,0.0134472970245794,0.483647103039492,0.65733866565335,0.111015357104102,0.0229844272875921,0.718197652116847,0.419825944901743,0.0559997915926513,0.585518791561263,0.972346319025581,0.644066167228571,0.808619287353108
"Maleic acid",0.675173078294139,0.383030643649092,0.63214423636007,0.459773925296,0.749847988310774,0.311064693034187,0.462852190183417,0.944876274915377,0.033999311654709,0.0634662563834183,0.268846110587262,0.687056253116784,0.573458140961479,0.552821484554324,0.114632261716639,0.547944872103128,0.68820767065383,0.924836424275527
"Malic acid",0.957388663173797,0.114710195707015,0.0603844345021192,0.880380019625789,0.0730271389783879,0.476727788662245,0.392585882770422,0.903568851134271,0.911808780391114,0.129121206010134,0.0757853797056449,0.852558782479044,0.79866387968498,0.0126990895770129,0.613183027196724,0.699247109502762,0.250773288094091,0.724933019753771
"Maltotriose",0.505473874350395,0.951236997585908,0.936590017988117,0.605893195136618,0.867869928259899,0.676117427130354,0.436536258964786,0.197838339269315,0.384541589437169,0.0552973202745302,0.0100702810821436,0.166785615352416,0.33922538742394,0.531560401211118,0.90939344485627,0.216104925247522,0.525119930013224,0.717682619236022
"Mannitol",0.995589941129321,0.757772845916114,0.28505232633557,0.209907376057249,0.16748797153806,0.204755638765893,0.177868138301194,0.818941829412585,0.519465910223285,0.805192119950603,0.317344262060629,0.497965926992169,0.453104686307018,0.0367363927084754,0.624577334261196,0.605102477921099,0.890608605307891,0.176718185813468
"Methioninesulfoxide",0.909535015541571,0.764307469098742,0.142396698226003,0.775502697401502,0.384072150575777,0.208391066628021,0.243354141058291,0.448094875518251,0.423912329476416,0.103401145312996,0.142018180053402,0.486220909434569,0.830860389801807,0.0116391754490874,0.529477317884408,0.423237787084827,0.637234013500704,0.097464047400583
"Methyl-4-hydroxy-3-methoxybenzoate",0.301812621491417,0.296324962420669,0.165954380970468,0.461277518129894,0.0639745682392379,0.189990101083736,0.0498515441702039,0.966812038837541,0.703018169902233,0.184476457895985,0.358443833795674,0.625469740862381,0.57400439835487,0.185412294999746,0.648947029965043,0.802513047725146,0.929800675981928,0.502968731520965
"Methylmalonic acid",0.59283570809543,0.538183286130123,0.0405339521463968,0.401857565760635,0.650432101583152,0.567241297846353,0.270751281764302,0.394778582749916,0.867067338636988,0.057345931442264,0.576228979638613,0.229955631328721,0.396924599547546,0.0790153278619452,0.91528048016174,0.564625610360362,0.146223425133133,0.911294479044392
"Muramic acid",0.747425483847912,0.831424648812421,0.680931514782974,0.286237209502506,0.832379639597169,0.765126771770093,0.161858657208594,0.132173650142798,0.94114186182289,0.645075214988033,0.624988558165871,0.271633383730184,0.59495368770949,0.662007137501906,0.199793328063391,0.688974306495107,0.979776800262895,0.33392976729281
"N-2-Fluorenylacetamide",0.917082914511905,0.659282829600214,0.352067632919712,0.0608703502250394,0.29922669712261,0.0344993554441213,0.94733586867297,0.607054554089016,0.491270632603465,0.476051473484635,0.249762587262596,0.212448744707716,0.823395400780604,0.339019060512086,0.61709938007538,0.733559905856253,0.39787023396362,0.368261515802333
"N-Acetylaspartic acid",0.337161438542487,0.796268732290823,0.318375782604351,0.400465210894519,0.247467024932725,0.175833560214607,0.387108897515696,0.304566289927835,0.486220909434569,0.602357569467356,0.428931370964948,0.640449282547515,0.389751836226103,0.0168094078197221,0.72515793596847,0.60132267185218,0.757457262622943,0.159174953568347
"N-Acetyl-D-glucosamine",0.348621559940765,0.572872923578941,0.451561597233,0.293079552196363,0.588044631599871,0.670289996570044,0.38915750897458,0.571002459685624,0.830406505478536,0.210981071502637,0.444262310598754,0.273286941913602,0.713732668673942,0.120657215887892,0.0231424428322136,0.634596801902318,0.570606814034745,0.883772196508843
"N-Acetylglucosamine",0.273356950352436,0.941499773317428,0.669623047899076,0.447863551783429,0.846732235103903,0.472525054244652,0.476547247888098,0.463046593237978,0.966627332642929,0.496237656818864,0.478868794781656,0.168361728094982,0.197262854510636,0.349246712832699,0.0286093288377272,0.591115117699639,0.572775559383549,0.803627879605913
"N-Acetylglutamic acid",0.620886752188074,0.912343906939592,0.0892372213636106,0.789618127444007,0.470467286011411,0.130208403329047,0.872680760698209,0.459283871364138,0.250213776366986,0.66642674899888,0.762438769222482,0.820814203623759,0.717311682396387,0.216352230157317,0.926084736886863,0.146038067956591,0.884098337924467,0.320633752766923
"N-Acetylglycine",0.940272497691384,0.356193080098091,0.154694516640627,0.605034354706173,0.140634525307414,0.284394260759929,0.109027182516098,0.666713290680086,0.392100826807085,0.0663467376410845,0.196531170505815,0.643990497038035,0.522695794189965,0.003491078617053,0.891762165069994,0.527980972183129,0.227118249816963,0.381138203994833
"N-Acetylhistidine",0.218743811302028,0.629345978901002,0.657042389312962,0.571957139465503,0.59740297204785,0.658247793051877,0.410694394855073,0.394088966446683,0.983310165720067,0.0198098104680802,0.314933076826015,0.280528482762199,0.766792362208153,0.119527797920268,0.0485641058201636,0.178759415374747,0.109608932595046,0.720096747608138
"N-Acetylleucine",0.751625235901532,0.64425327122861,0.298626890563521,0.496598607925729,0.918167253167136,0.0224241973865063,0.0523843298437479,0.671633116165473,0.00729464862806584,0.675401508855996,0.901679699385704,0.84966264562074,0.898548138132079,0.420305635660884,0.363191664075732,0.165682030838019,0.457489955522346,0.708053318797237
"N-Acetylmethionine",0.443038816749241,0.693405058775621,0.885242969976965,0.981456831197008,0.824746467309628,0.623507417914229,0.0378734854552309,0.149415372503535,0.160205700907453,0.00887828309392025,0.050030608238834,0.0880446843385969,0.442494819562171,0.910783778734144,0.647623841242472,0.616502618175266,0.304096816951215,0.703734587916608
"N-Acetylneuraminic acid",0.415419870443928,0.579995884011665,0.670283823378421,0.967309762438512,0.51163504017253,0.580224754886957,0.5207833976231,0.0804621311881255,0.759135604019961,0.131551537428742,0.168643273042059,0.600716524653514,0.172103937662371,0.0132947471121434,0.725609692119682,0.627974663738106,0.81527726298173,0.801872861747488
"N-Acetylphenylalanine",0.458709073838105,0.633715807523071,0.201550134602514,0.0971060223610163,0.875579670858765,0.906477937839128,0.253139249073314,0.404156694542064,0.559622265145657,0.89266412869378,0.0575713834483436,0.834250303303453,0.472743182300501,0.52434471984782,0.492580606890481,0.679888795212356,0.339120702765255,0.439742877796939
"N-Acetylserine",0.983829948249005,0.886193217224836,0.0654302887764771,0.902623975137265,0.236807862264632,0.113469344820643,0.14232404708198,0.746008581281389,0.189811328099661,0.330015812115577,0.0334084489868229,0.367325390170254,0.688837278894468,0.0797043894660139,0.500068799327742,0.972652082593705,0.789516674481002,0.0416385378583382
"N-Acetylserotonin",0.99558971793344,0.588025666421996,0.487524306615404,0.896327759288437,0.593547950409733,0.508644545110461,0.601641179901393,0.952184534879686,0.0526406709102429,0.767864710528131,0.881363495329032,0.770422964924736,0.898543030161887,0.357380533242494,0.902526373577519,0.178995360072489,0.434127088127237,0.138822132663108
"N-Acetyltryptophan",0.0677387175596904,0.893445352955021,0.160528762895011,0.880374009221848,0.925448561873926,0.646493938432162,0.403649982629305,0.450669179307083,0.535253349624352,0.718606113746985,0.653956850948398,0.436272661303383,0.19896392454865,0.513381434054853,0.357549930066869,0.994467964217751,0.161057652215489,0.912311564260611
"Naringin",0.888124793267209,0.891983352980277,0.821820251833802,0.223452325067739,0.434302176509445,0.524965421987436,0.489973948200304,0.682368283905952,0.465379145002537,0.877628252035874,0.645084200902768,0.960245889378363,0.854543317145311,0.146108096688797,0.483110914316503,0.200499430660849,0.810827935712787,0.00904334104157245
"N-Carbobenzyloxyleucine",0.474559833873709,0.301754408626513,0.366440266200869,0.668516604239788,0.45677463843927,0.678961266426166,0.166476595811409,0.593711036063606,0.515744098868161,0.214349065678995,0.995119579561401,0.625399500884575,0.772837975462688,0.940953753281954,0.245276843916243,0.35250098821823,0.884319519272203,0.460737152187371
"N-Cinnamoylglycine",0.288342105898746,0.604231153620992,0.427887656062798,0.488012061028602,0.588873764693249,0.664911686627784,0.125074038359203,0.109841414210297,0.729281295522801,0.348971593552915,0.961466627865228,0.680708293171689,0.61619303081967,0.543313539644324,0.757457850614694,0.895181321385226,0.248338629225477,0.695826092399674
"N-epsilon-Acetyllysine",0.614798310313887,0.402650965153336,0.112301368216352,0.902628879667933,0.289174663571853,0.449207047739565,0.150328921071187,0.630045161069781,0.40114494349319,0.487653963221763,0.189173118153951,0.850627810399264,0.522695794189965,0.505064360829885,0.740088652936588,0.960678042230627,0.635871099806785,0.890896009543912
"Nervonic acid",0.973542828879137,0.884260832149806,0.993849154027862,0.0654387198127349,0.338281184275498,0.935625602669794,0.888120625027751,0.104703355000004,0.463146009033731,0.577647662414571,0.508464675822837,0.444762125513005,0.577286894247233,0.684637384165443,0.376930582051986,0.852070884089358,0.789272346581685,0.475801126955389
"N-Formylmethionine",0.798263744616213,0.900711040833048,0.281087468348527,0.561948094198579,0.830469896615023,0.836598419007951,0.090925056434807,0.966325959852574,0.301816958927265,0.701675787837338,0.0933217676468967,0.327198369657101,0.0591169804446288,0.939431525570471,0.280828759019162,0.615413005390646,0.747814966439597,0.978937949404187
"Nicotinic acid",0.616535294348005,0.0974375849478666,0.0309488707713665,0.0338846883573178,0.359446274133187,0.786726289849148,0.895864660435386,0.563907627795418,0.539774479871321,0.582737764336079,0.0114054559127299,0.129129698995751,0.768011583756521,0.0398878714864332,0.265295985160719,0.102746731939654,0.878595487891706,0.567028506747128
"N-Isobutyrylglycine",0.624813973739294,0.439851727513183,0.737533916877932,0.471898647574409,0.0976993678162223,0.325933546162999,0.057385077950032,0.251357028098734,0.0979380677751973,0.0361589921307353,0.462897810882742,0.677106022552165,0.67711500650281,0.0375045274155672,0.374583586225802,0.541264175122312,0.291468716387529,0.337554152904082
"N-Isovalerylglycine",0.872146951722119,0.553750416967832,0.0993901060977573,0.39354524690019,0.384072150575777,0.985355731484224,0.235811439557303,0.553961296219724,0.0823520719469157,0.01733854169312,0.247981319262953,0.235411512002471,0.921293333859507,0.211452617283294,0.547587135961962,0.790318460560179,0.414419632567285,0.880721857066046
"Nitazoxanide",0.35369157254271,0.518740496901554,0.134666758838096,0.344749946556842,0.519140281835048,0.188852064036851,0.193145232094477,0.377147060717688,0.677496070636581,0.0251194381096238,0.378231529328197,0.703891234436794,0.424399235417904,0.724395301122656,0.867334291335867,0.0887182189113658,0.951478219975967,0.0673901121598024
"Nizatidine",0.109299356771596,0.0114645710611025,0.0769740370782683,0.134575626130174,0.131022078889021,0.30540098787715,0.548750732554123,0.452320219929733,0.398650044820529,0.934984307913482,0.594806829423375,0.132541097532924,0.263249734305617,0.832913587544536,0.984209111155,0.259801515047792,0.113020584128186,0.780499851214753
"N-Methylalanine",0.823529935804939,0.117398205818675,0.0157176674782378,0.994143807383905,0.0556905912111778,0.267268948201101,0.356492970199045,0.503138234990729,0.103882596941638,0.130423867539485,0.0511239604899774,0.822730656401278,0.858320114506407,0.00945470225511635,0.837273237603916,0.397046912616754,0.203168897957546,0.25559945762734
"N-Methylanthranilic acid",0.4303424804773,0.0955852459815203,0.828559213342392,0.582008282327869,0.497033556880339,0.736035096745026,0.337917362755314,0.0601434841614987,0.335896008092968,0.636225405087392,0.691564670732862,0.0292242032152656,0.262204326851521,0.906179635818502,0.732118507713351,0.569313805081647,0.64152381736386,0.137905018920127
"N-Methylglutamic acid",0.703553845353006,0.279598124182917,0.0117010728804541,0.811389478857228,0.457638176859774,0.239595940157711,0.859203827801934,0.726143059558319,0.607207583975574,0.318372726541185,0.280155658543665,0.548003188874423,0.755844596097806,0.00742966281879465,0.523777006735452,0.641229494601874,0.0171539231567863,0.854361182188151
"N-Methylisoleucine",0.806089966408146,0.266115166258406,0.218526773210002,0.630988401117017,0.464738520566661,0.979741041374653,0.682971090129276,0.412374407063372,0.288130022590373,0.99265970429903,0.927388716880056,0.0715909072798726,0.965677719992787,0.225955333066213,0.635137828130277,0.363232243753986,0.184450534070683,0.815851743524896
"N-Methylphenylalanine",0.570804874958195,0.822840625717723,0.738466614077994,0.330713284098042,0.598256939150418,0.953649011970465,0.0379353267168279,0.457034145853039,0.900105571808482,0.652162328919701,0.924966459785404,0.620241309788484,0.501998229609521,0.534545523674572,0.232955356686861,0.0135998649304516,0.508175330579694,0.136431692460935
"N-Methylserine",0.208335578623855,0.616293524630213,0.812245929800306,0.305574923785411,0.218597076049527,0.677449439326747,0.0129794034275634,0.871170371256558,0.379751620598128,0.242243828601179,0.183656573119995,0.36500212421029,0.377358550708058,0.343178210380116,0.735399505711543,0.32563633746866,0.906156151166313,0.391872399099995
"N-Methyltyrosine",0.960312923417306,0.771259131675981,0.804782085195553,0.00172309052634034,0.71380593795873,0.5864691679321,0.426239884875749,0.259217287680169,0.986250946247377,0.719917949094719,0.712433609828699,0.897151856001642,0.357425927406481,0.715188314790978,0.113642426236007,0.0113537690679348,0.129566166542429,0.774027032935801
"N-Methylvaline",0.836950984972429,0.901679699385704,0.862395476648217,0.226415241718375,0.58381243892511,0.781075728035235,0.0735361275715625,0.100168364970403,0.0726628178073288,0.242522249583207,0.566187632533938,0.534049900849754,0.807302273476859,0.00287326628746887,0.0534932592533088,0.901895172993729,0.0968737686257697,0.587389342517423
"Norepinephrine",0.773176192310084,0.890054392805868,0.080553446766912,0.481424329061024,0.597365725472546,0.51697214165111,0.851025393049209,0.769551109963338,0.291861507246465,0.686199677513348,0.130043510709936,0.321601128861513,0.325802093619111,0.873852192760898,0.846940845204277,0.635114112355908,0.758399788534036,0.217913768866552
"O-Acetylsalicylic acid",0.390567728700344,0.863057404422487,0.535962049936025,0.641544688784839,0.497468607812846,0.605783282402283,0.784466478976426,0.54491681504544,0.258641662126281,0.529708587173009,0.427486837205886,0.77798497010385,0.369555543694813,0.830165187059851,0.87418204382822,0.535624882889014,0.893114462071079,0.381849973488047
"Octadecanedioic acid",0.727678888493755,0.590571583181215,0.0443495092567225,0.208966458071044,0.345241250933795,0.76511521991868,0.400165733122038,0.324374137263471,0.482315765329206,0.71538987260941,0.323092374745857,0.433340937403719,0.402329872575287,0.385933505263608,0.0663788380223247,0.984634026721934,0.384541251611626,0.213501798295223
"Oleic acid",0.98334085698117,0.848649708492228,0.200651044697716,0.981456831197008,0.952211127207592,0.273266062129154,0.958055173104149,0.270802122604163,0.132084267587382,0.201876498028245,0.416739800319044,0.854490602196587,0.986014813865381,0.810617954997969,0.359881095914813,0.93430440335471,0.829847078695488,0.783740779746533
"Olmesartan",0.72561258003573,0.195218303924523,0.0111286365406307,0.757725270982851,0.168272261503924,0.014119996573553,0.002267208463135,0.130697664375551,0.0267679672611076,0.0717630123469584,0.771795339223596,0.162506182112679,0.883427828445527,0.3539919239266,0.587231420780489,0.134977658976665,0.321152248801581,0.690833736421596
"Omeprazole",0.0627489247949418,0.53525572837258,0.507187721576163,0.174866513793517,0.758191571561684,0.46616688646725,0.817559370330168,0.951689863788049,0.656380187553718,0.950111469948296,0.767067135508746,0.302012186642691,0.42393110374342,0.472317379699228,0.213951330406306,0.693759649403892,0.925004658254758,0.0517541529303336
"Orlistat",0.154781485439942,0.733649628307843,0.374266529725079,0.149723034184249,0.373304086546174,0.927845614081156,0.0865451644368376,0.635295464487645,0.417436906114309,0.378643909266832,0.98438746889163,0.163665340739804,0.596064449098487,0.781264110366535,0.425859170994994,0.784382753954572,0.634509367332083,0.560896781232778
"Ornithine",0.7783830514988,0.428208764218383,0.900363994007268,0.675312936360701,0.242363455452631,0.556853785667931,0.00334368479524372,0.807535230004282,0.272183838254748,0.0583926842092395,0.0130401655468415,0.697088959401791,0.667778892382875,0.00795856737310952,0.900571925146585,0.558872323423978,0.196273299992878,0.844766611872378
"Orotic acid",0.681279777945611,0.549633386783042,0.380361851363239,0.665469620733874,0.176260927173219,0.686473025024959,0.0307135761393122,0.91958318477325,0.177632716063671,0.0829357106679485,0.119216366502766,0.295383086559171,0.954252113266044,0.0012330947430943,0.354622128480847,0.549517187655733,0.0887831214473906,0.438586004056492
"O-Succinylhomoserine",0.940761200318808,0.391579743943032,0.0878895131497344,0.293079552196363,0.172233377128148,0.196957873968904,0.400885261719006,0.888559153499604,0.267256070516794,0.182821807007425,0.8085794571059,0.661811707122889,0.761921036750846,0.00253607780856058,0.476187531973149,0.692962875183057,0.0673115613982893,0.430535007392103
"Otenzepad",0.604346655769068,0.622309399206584,0.947376895998013,0.646764819775889,0.855338583620103,0.384750506038285,0.440835523039944,0.350036731182983,0.697030537911657,0.922789258822133,0.0945239330351664,0.686102865315451,0.18594369512152,0.336464204844034,0.322718229180278,0.0634515179430788,0.888582257392836,0.103740851902963
"Oxaprozin",0.671348149232898,0.798149604780825,0.256301923718797,0.187780701355476,0.832371276928539,0.436667253286933,0.738244412535453,0.459448724035752,0.743695912910669,0.714471832762266,0.44276616042266,0.565454671700612,0.0726332007094599,0.776553292677337,0.931980170654776,0.438276054231836,0.764459138121337,0.390969165939433
"Oxazepam",0.591554599517776,0.0757853797056449,0.053300220375492,0.519540219239259,0.050030608238834,0.264303181921675,0.612836796390731,0.0190117788834394,0.405359315859648,0.830951803082192,0.965855496883442,0.709912130636548,0.210153362895079,0.866003225586445,0.550911087398773,0.430503808490942,0.248363014393025,0.892932961443527
"Palmitic acid",0.111484395586819,0.995608505933415,0.916249681380605,0.825179530393282,0.238057397942502,0.635716638424797,0.844800114379456,0.62305492281682,0.84194131868572,0.352194083862043,0.763828558922691,0.444391150473393,0.761909336753076,0.140356158937999,0.875150966685393,0.563295810156181,0.745397770804793,0.847786546329164
"Pantoprazole",0.819393352835417,0.746045887357265,0.971455527493235,0.504671151579871,0.552764249083704,0.258770499652206,0.999755928095453,0.491803278091875,0.201529118379318,0.411305709116274,0.306682064025499,0.419758480636771,0.069593103847037,0.118252172883838,0.949680123470894,0.0422582258171276,0.33664326159515,0.487397503920284
"PE-Cer 23:3;2O/18:2;O",0.0862382706617437,0.611991973330853,0.926293690600617,0.194254061540946,0.389523799589835,0.785312627266534,0.289434707092832,0.0614379934546556,0.300053465458001,0.541104756681878,0.917196394908832,0.993127316195663,0.230565869596865,0.581158306468696,0.470787622252606,0.993853615720952,0.695491391460433,0.906189090207217
"Penciclovir",0.385182014138015,0.242037295455107,0.582904525412512,0.086445620488925,0.429945922191179,0.614348290829836,0.64837693685875,0.281650838291647,0.569612874374636,0.793302223281678,0.781151423540668,0.297637945636291,0.889076727285004,0.616645689956438,0.964477736317863,0.0389750933318371,0.552905622942516,0.334348237861963
"PG O-18:2_11:0",0.204597153782677,0.0332509585924465,0.0392340282419079,0.406051302527676,0.254208795216425,0.920554820051375,0.249245791751695,0.0323327791208583,0.560456562099281,0.962825335245191,0.686172398884832,0.641333854487855,0.394225912928038,0.796652830370178,0.648516925729737,0.809389680985018,0.60219181392041,0.259210728169727
"Phenylacetylglutamine",0.278627780705899,0.272416002463406,0.409926181146665,0.83425724393641,0.98146058460699,0.254487556042283,0.394996154049924,0.333674226464745,0.591724049473106,0.258630372302067,0.513245369914109,0.615013786921485,0.21255845370949,0.171002275499166,0.110809902516835,0.650672904639281,0.632242448398405,0.11540226080689
"Phenylalanine",0.814927927002884,0.988290288190889,0.631280062093035,0.706069708994006,0.461391769930145,0.258966810036445,0.0674375938300751,0.23360984692367,0.303587052585056,0.363309563656357,0.648664346280539,0.678009750480764,0.211353536957285,0.127096739997763,0.109937436182769,0.861154727723521,0.979776800262895,0.110321712932007
"Phenyl-beta-glucopyranoside",0.325319786145486,0.278485226263399,0.517286586394927,0.877484289764161,0.711603065961221,0.661361845420512,0.390184182089438,0.724302679204513,0.556290866738354,0.874261303005419,0.94344659249861,0.0282989310806192,0.664290426109959,0.665761512542826,0.702029783721651,0.69410397230655,0.137947587239923,0.738043137634705
"Phloretin",0.676074236152693,0.30420121802789,0.0413866152911007,0.636696441418116,0.346197084835416,0.684652792799906,0.71660827426103,0.886861127846947,0.305932609255969,0.938890537047159,0.748918690890879,0.128947022234596,0.839569712029242,0.476002472176611,0.702015395790615,0.226430514900975,0.0961164981787062,0.155216042118976
"Phlorobenzophenone",0.65657637571395,0.194105869932354,0.0354970377315413,0.484916711563022,0.146740974051171,0.731198801210809,0.698818175618212,0.00558612086948163,0.943587426723315,0.292336043097485,0.170420480051894,0.484643582274634,0.501464385763721,0.723467579416221,0.871251112624492,0.208356793549348,0.333415572590328,0.532604733997544
"Phthalic acid",0.0936438313704855,0.686172398884832,0.711112441217686,0.0812538663328937,0.851527526000706,0.391680820512223,0.339855380081041,0.828475581386908,0.0728726137552882,0.153351947789711,0.766177485933652,0.31374221422753,0.961870636397595,0.108816104610337,0.983224013975454,0.42595444298585,0.156010815599582,0.625381556046623
"Piceid",0.819226324001074,0.325874502686333,0.525366479488758,0.507608784243998,0.719844569450131,0.34725163117048,0.999024107938704,0.487513616717963,0.440714044188624,0.590381007823812,0.760571396170315,0.0752118618302968,0.0593478858063463,0.763496223910233,0.877108162644658,0.514859084739993,0.854652077462275,0.82514296509613
"Pizotifen",0.665082019211063,0.362061670583604,0.402151412260575,0.0147341349178487,0.116796813011347,0.000595882775647816,0.462121633801955,0.726603392052079,0.595149781609423,0.586129295458181,0.86498183926167,0.132747602842301,0.112869993770556,0.640579648942955,0.845017750445146,0.895796177471639,0.596433369750972,0.495560381821099
"Proline",0.805871197934911,0.340826798316558,0.0931212243348658,0.681604827972447,0.0953626299311146,0.311985856721839,0.300976433011468,0.27740519005821,0.0756434239356452,0.391594810986018,0.462897810882742,0.75727099598385,0.913703845168401,0.000235501634012758,0.515686401370608,0.344757395156594,0.0691603677117558,0.0956863618119788
"Proline-hydroxyproline",0.552814042665908,0.930788071798654,0.654756339448696,0.0750338960561319,0.639363909753039,0.377675582995717,0.0182262123268919,0.693666235898684,0.062163710618649,0.665931426164069,0.849586191443223,0.653719396370911,0.491234810456991,0.0179334014799339,0.529006253503763,0.939197515511322,0.624056233648496,0.558436321594671
"Propionic acid",0.0147132787248592,0.452015672793169,0.667353985425787,0.960483861092368,0.143740928368095,0.0516995246112286,0.0609115128568982,0.143182302397908,0.48697722299484,0.598049584419345,0.109455196954159,0.206450456375565,0.369531048015053,0.706118552778005,0.747577407044164,0.40315122861536,0.163337066237504,0.663632662730566
"Pseudouridine",0.408700392989674,0.215565191285957,0.0394268247937495,0.436101048527431,0.252642236150158,0.83372958197465,0.415649754361581,0.42797286115391,0.0427820272090387,0.362651423395502,0.147653113704794,0.67981853833951,0.166472156063846,0.00817181077204787,0.543445617843886,0.728636012356599,0.00890664540598363,0.978424359495992
